source,participant_id,stage_id,condition,case_id,part_id,item_no,sentence_id,source_text,sentence_text,state,start_time,end_time,iso_start,iso_end,iso_range,unknown,sink,interlude,accepted_ai_without_edit,unresolved_time_texts,notes
human,P4,stage2,Human-only,H-C4,H-C4,10,7.29.3,项羽本纪,四月，汉军都已进入彭城，搜掠财物珍宝和美女，天天设筵会饮，项王向西进发，到达萧县，早晨攻击汉军，向东进发，到达彭城，中午，把汉军打得大败。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,11,7.29.4,项羽本纪,汉军溃退，相继逃入谷水、泗水，楚军杀死了十多万汉军士卒。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,12,7.29.5,项羽本纪,汉军向南往山里逃跑，楚军又追击到灵壁东面的睢水上。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,13,7.29.6,项羽本纪,汉军退却，为楚军所逼，拥挤在一起，多被杀伤，汉军十多万人落入睢水，睢水为之不流。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,14,7.29.7,项羽本纪,楚军把汉王包围了三层。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,15,7.29.8,项羽本纪,这时大风从西北刮起，吹断了树木，掀毁了房屋，飞沙走石，天色昏昏沉沉，（狂风夹杂着沙石）向楚军迎面扑来。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,16,7.29.9,项羽本纪,楚军大乱，阵形溃散，汉王才得以和几十个骑兵逃走。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,17,7.29.10,项羽本纪,打算经过沛县，接取家眷西行；楚军也派人追往沛县，掠取汉王家眷。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,18,7.29.11,项羽本纪,家眷都已逃亡，没有和汉王相见。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,19,7.29.12,项羽本纪,汉王在路上遇到了孝惠、鲁元，就用车拉着一块儿走。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,20,7.29.13,项羽本纪,楚军骑兵追赶汉王，汉王着急了，把孝惠、鲁元推下车去，膝公便下车把他们抱上来，这样推下抱上了好几次。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,21,7.29.14,项羽本纪,滕公说：“事虽危急，不是可以把车赶得快一些！怎么能丢弃他们！”,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,22,7.29.15,项羽本纪,汉王终于脱身而出。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,23,7.29.16,项羽本纪,他寻找太公、吕后，没有找到。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,24,7.29.17,项羽本纪,审食其跟随太公、吕后从小路潜行，寻找汉王，反而碰上了楚军。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,25,7.29.18,项羽本纪,楚军就带他们回到军营，报告了项王，项王把他们拘留在军营里。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,26,7.30.1,项羽本纪,这时吕后的哥哥周吕侯为汉率兵驻扎在下邑，汉王抄小路来到周吕侯那里，稍稍收集了一些逃散的士卒。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,27,7.30.2,项羽本纪,到了荥阳，各路败军都会合在一起，萧何也征发关中没有著籍的老弱全部来到荥阳，声势又振作起来。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,28,7.30.3,项羽本纪,楚军从彭城出发，常常乘胜追击败兵，与汉军在荥阳南面的京、索之间交战，汉军打败了楚军，楚军因此不能越过荥阳西进。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,29,7.31.1,项羽本纪,项王解救彭城，追赶汉王到达荥阳，田横乘机收复了齐国，立田荣子田广为齐王。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,30,7.31.2,项羽本纪,汉王在彭城战败，诸侯又都向楚背汉。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,31,7.31.3,项羽本纪,汉军驻扎在荥阳，修筑了一条甬道，与黄河相连，以便运取敖仓的粮食。,time_range,汉二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,,,
human,P4,stage2,Human-only,H-C4,H-C4,32,7.32.1,项羽本纪,汉三年，项王屡次侵夺汉军的甬道，汉王粮食缺乏，恐慌起来，请求讲和，划分荥阳以西归汉。,time_range,汉三年,+infinity,-0204-10,+infinity,-0204-10to+infinity,false,false,false,,,
human,P3,stage2,Human+AI,H-C4,H-C4,1,7.28.1,项羽本纪,汉二年冬，项羽北上到达城阳，田荣也率军到此与项羽会战。,time_range,汉二年冬,汉二年春天,-0205-12,-0204-03,-0205-12to-0204-03,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,2,7.28.2,项羽本纪,田荣兵败，逃到平原，平原百姓杀死了他。,time_range,汉二年冬,汉二年春天,-0205-12,-0204-03,-0205-12to-0204-03,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,3,7.28.3,项羽本纪,楚军北进，烧毁齐国房屋，夷平齐国城郭，坑杀田荣降卒，掳掠老弱妇女。,time_range,汉二年冬,汉二年春天,-0205-12,-0204-03,-0205-12to-0204-03,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,4,7.28.4,项羽本纪,在齐攻城略地，直至北海，到处烧杀掠夺。,time_range,汉二年冬,汉二年春天,-0205-12,-0204-03,-0205-12to-0204-03,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,5,7.28.5,项羽本纪,齐国人联合起来反抗项羽。,time_range,汉二年冬,汉二年春天,-0205-12,-0204-03,-0205-12to-0204-03,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,6,7.28.6,项羽本纪,田荣的弟弟田横收集齐国逃散的士卒，得到几万人，反于城阳。,time_range,汉二年冬,汉二年春天,-0205-12,-0204-03,-0205-12to-0204-03,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,7,7.28.7,项羽本纪,项王因此留下来，连续攻打几次都没有攻下城阳。,time_range,汉二年冬,汉二年春天,-0205-12,-0204-03,-0205-12to-0204-03,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,8,7.29.1,项羽本纪,春天，汉王统率五路诸侯的军队，共五十六万人，东进伐楚。,time_range,汉二年春天,汉王二年四月,-0204-03,-0204-04,-0204-03to-0204-04,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,9,7.29.2,项羽本纪,项王听到这个消息，即令诸将攻打齐国，而自己带领精兵三万人南下，由鲁越过胡陵。,time_range,汉二年春天,汉王二年四月,-0204-03,-0204-04,-0204-03to-0204-04,false,false,false,no,,
human,P3,stage2,Human+AI,H-C4,H-C4,10,7.29.3,项羽本纪,四月，汉军都已进入彭城，搜掠财物珍宝和美女，天天设筵会饮，项王向西进发，到达萧县，早晨攻击汉军，向东进发，到达彭城，中午，把汉军打得大败。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,11,7.29.4,项羽本纪,汉军溃退，相继逃入谷水、泗水，楚军杀死了十多万汉军士卒。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,12,7.29.5,项羽本纪,汉军向南往山里逃跑，楚军又追击到灵壁东面的睢水上。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,13,7.29.6,项羽本纪,汉军退却，为楚军所逼，拥挤在一起，多被杀伤，汉军十多万人落入睢水，睢水为之不流。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,14,7.29.7,项羽本纪,楚军把汉王包围了三层。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,15,7.29.8,项羽本纪,这时大风从西北刮起，吹断了树木，掀毁了房屋，飞沙走石，天色昏昏沉沉，（狂风夹杂着沙石）向楚军迎面扑来。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,16,7.29.9,项羽本纪,楚军大乱，阵形溃散，汉王才得以和几十个骑兵逃走。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,17,7.29.10,项羽本纪,打算经过沛县，接取家眷西行；楚军也派人追往沛县，掠取汉王家眷。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,18,7.29.11,项羽本纪,家眷都已逃亡，没有和汉王相见。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,19,7.29.12,项羽本纪,汉王在路上遇到了孝惠、鲁元，就用车拉着一块儿走。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,20,7.29.13,项羽本纪,楚军骑兵追赶汉王，汉王着急了，把孝惠、鲁元推下车去，膝公便下车把他们抱上来，这样推下抱上了好几次。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,21,7.29.14,项羽本纪,滕公说：“事虽危急，不是可以把车赶得快一些！怎么能丢弃他们！”,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,22,7.29.15,项羽本纪,汉王终于脱身而出。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,23,7.29.16,项羽本纪,他寻找太公、吕后，没有找到。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,24,7.29.17,项羽本纪,审食其跟随太公、吕后从小路潜行，寻找汉王，反而碰上了楚军。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,25,7.29.18,项羽本纪,楚军就带他们回到军营，报告了项王，项王把他们拘留在军营里。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,26,7.30.1,项羽本纪,这时吕后的哥哥周吕侯为汉率兵驻扎在下邑，汉王抄小路来到周吕侯那里，稍稍收集了一些逃散的士卒。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,27,7.30.2,项羽本纪,到了荥阳，各路败军都会合在一起，萧何也征发关中没有著籍的老弱全部来到荥阳，声势又振作起来。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,28,7.30.3,项羽本纪,楚军从彭城出发，常常乘胜追击败兵，与汉军在荥阳南面的京、索之间交战，汉军打败了楚军，楚军因此不能越过荥阳西进。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,29,7.31.1,项羽本纪,项王解救彭城，追赶汉王到达荥阳，田横乘机收复了齐国，立田荣子田广为齐王。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,30,7.31.2,项羽本纪,汉王在彭城战败，诸侯又都向楚背汉。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,31,7.31.3,项羽本纪,汉军驻扎在荥阳，修筑了一条甬道，与黄河相连，以便运取敖仓的粮食。,time_range,汉王二年四月,汉三年,-0204-04,-0204-10,-0204-04to-0204-10,false,false,false,yes,,
human,P3,stage2,Human+AI,H-C4,H-C4,32,7.32.1,项羽本纪,汉三年，项王屡次侵夺汉军的甬道，汉王粮食缺乏，恐慌起来，请求讲和，划分荥阳以西归汉。,time_range,汉三年,+infinity,-0204-10,+infinity,-0204-10to+infinity,false,false,false,yes,,
human,P5,stage2,Human-only,H-C5,H-C5a,1,8.16.1,高祖本纪,秦二世三年，楚怀王看到项梁的军队被打垮了，心里恐惧，迁离盱台，建都彭城，合并吕臣、项羽的军队，亲自统率。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,2,8.16.2,高祖本纪,以沛公任砀郡长，封为武安侯，统领砀郡的军队。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,3,8.16.3,高祖本纪,封项羽为长安侯，号为鲁公。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,4,8.16.4,高祖本纪,吕臣任司徒，他的父亲吕青作令尹。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,5,8.17.1,高祖本纪,赵多次请求救援，楚怀王就以宋义为上将军，项羽为次将，范增为未将，北上救赵。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,6,8.17.2,高祖本纪,命令沛公西出略地，打入关中。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,7,8.17.3,高祖本纪,同将领们约定：先攻入关中的，就封在关中做王。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,8,8.18.1,高祖本纪,这时候，秦军强盛，常常乘胜追击，众将领没有认为先入关的是有利的。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,9,8.18.2,高祖本纪,唯独项羽痛恨秦打垮了项梁的军队，心中愤激，愿和沛公西进入关。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,10,8.18.3,高祖本纪,怀王的老将都说：“项羽为人轻捷而凶猛，狡诈而残忍。项羽曾经攻打襄城，襄城没有留下一个活人，全都活埋了。所经过的地方，无不残杀毁灭。况且楚军多次进兵攻取，（没有获胜，）以前陈王、项梁都失败了。不如另派宽厚长者，以正义为号召，向西进发，把道理向秦父老兄弟讲清楚。秦父老兄弟苦于他们君主的统治很久了，现在如果真能得到宽厚长者去关中，不加欺凌暴虐，应该能够拿下关中。而今项羽剽悍，不可派遣。只有沛公向来是宽大长者，可以派遣。”,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,11,8.18.4,高祖本纪,终于没有答应项羽，而派遣沛公西进攻取秦地。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,12,8.18.5,高祖本纪,收集陈王、项梁的散兵，路经砀，到达成阳，与杠里的秦军对垒，打败了秦军的两支部队。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,13,8.22.8,高祖本纪,沛公派人与秦朝官吏巡行县城乡间，告谕百姓。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,14,8.22.9,高祖本纪,秦地的百姓大为高兴，争先恐后地拿出牛羊酒食款待士兵。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,15,8.22.10,高祖本纪,沛公又谦让不肯接受，说：“仓库的谷子很多，不缺乏，不愿破费百姓。”百姓更加高兴，唯恐沛公不做秦王。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,16,8.23.1,高祖本纪,有人劝沛公说：“秦地比天下富足十倍，地势好。如今听说章邯投降了项羽，项羽就给了雍王的封号，称王于关中。现在即将来到关中就国，你沛公恐怕不能占有这个地方了。应赶快派兵把守函谷关，不让诸侯军进来，逐渐征集关中兵，以加强实力，抵抗诸侯兵。”,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,17,8.23.2,高祖本纪,沛公赞成他的计策，照着做了。,time_range,秦二世三年,汉元年十一月,-0207-10,-0206-11,-0207-10to-0206-11,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,18,8.23.3,高祖本纪,汉元年十一月间，项羽果然率领诸侯军西进，想要入关，而关门闭着。,time_range,汉元年十一月,汉元年十二月,-0206-11,-0206-12,-0206-11to-0206-12,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,19,8.23.4,高祖本纪,听说沛公已经平定关中，大怒，派黥布等攻破了函谷关。,time_range,汉元年十一月,汉元年十二月,-0206-11,-0206-12,-0206-11to-0206-12,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,20,8.23.5,高祖本纪,十二月间，就到了戏水。,time_range,汉元年十二月,+infinity,-0206-12,+infinity,-0206-12to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,21,8.23.6,高祖本纪,沛公左司马曹无伤听说项王发怒，,time_range,汉元年十二月,+infinity,-0206-12,+infinity,-0206-12to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,22,8.23.7,高祖本纪,要攻打沛公，派人告诉项羽说：“沛公想要称王关中，令子婴为相，珍宝被他全部占有了。”,time_range,汉元年十二月,+infinity,-0206-12,+infinity,-0206-12to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,23,8.23.8,高祖本纪,打算以此求得封赏。,time_range,汉元年十二月,+infinity,-0206-12,+infinity,-0206-12to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5a,24,8.23.9,高祖本纪,亚父劝项羽进攻沛公。,time_range,汉元年十二月,+infinity,-0206-12,+infinity,-0206-12to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,25,7.8.9,项羽本纪,沛公、项羽离开外黄攻打陈留，陈留坚兵固守，不能攻下。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,26,7.8.10,项羽本纪,沛公、项羽互相商量说：“如今项梁的军队垮了，士卒恐惧。”,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,27,7.8.11,项羽本纪,于是就领兵同吕臣的军队一起向东进发。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,28,7.8.12,项羽本纪,吕臣驻扎在彭城东面，项羽驻扎在彭城西面，沛公驻扎在砀。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,29,7.9.1,项羽本纪,章邯已经打垮了项梁的军队，以为楚地的敌人不用担心了，就渡过黄河攻打赵地，大破赵军。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,30,7.9.2,项羽本纪,这个时候，赵歇为赵王，陈余为将，张耳为相，都跑进了巨鹿城。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,31,7.9.3,项羽本纪,章邯命令王离、涉间围攻巨鹿，章邯驻扎在巨鹿南面，修筑甬道输送粮食。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,32,7.9.4,项羽本纪,陈余作为将领，统率士卒数万人驻扎在巨鹿的北面，这就是所说的河北之军。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,33,7.10.1,项羽本纪,楚军在定陶打了败仗，楚怀王很恐惧，从盱台前往彭城，合并了项羽、吕臣的军队亲自统率。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,34,7.10.2,项羽本纪,以吕臣为司徒，用他的父亲叶青为令尹。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,35,7.10.3,项羽本纪,以沛公为砀郡长，封为武安侯，统率砀郡的军队。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,36,7.11.1,项羽本纪,以前宋义所遇到的齐国使者高陵君显还在楚国的军队里，他见到楚怀王说：“宋义断定武信君的军队一定失败，过了几天，他的军队果然失败了。军队没有开战而先看到了失败的征兆，这可说是懂得军事了。”,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,37,7.11.2,项羽本纪,楚怀王召见宋义，和他商量事情，大为高兴，因此委任为上将军，项羽为鲁公，担任次将，范增为末将，去援救赵国。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,38,7.16.3,项羽本纪,等到秦军投降了诸侯军，诸侯军的官兵乘战争胜利的机会，像对待奴隶和俘虏一样地驱使他们，随便折磨侮辱秦军官兵。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,39,7.16.4,项羽本纪,秦军官兵多在私下议论说：“章将军等欺骗我们投降诸侯军。如今能够入关破秦，（当然）很好；如果不能，诸侯军俘虏我们东去；秦势必把我们的父母妻子全部处死。”,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,40,7.16.5,项羽本纪,诸侯军的将领们暗中听到了他们的打算，报告了项羽。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,41,7.16.6,项羽本纪,项羽就找来黥布、蒲将军商量说：“秦军官兵还很多，他们心里不服，到了关中不听从命令，事情必然岌岌可危，不如杀掉他们，而只与章邯、长史司马欣、都尉董翳一起入秦。”,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,42,7.16.7,项羽本纪,于是楚军夜间把秦军士卒二十多万人处死掩埋在新安城南。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,43,7.17.1,项羽本纪,项羽将要攻取秦关中地带。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,44,7.17.2,项羽本纪,函谷关有兵把守，不能进去。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,45,7.17.3,项羽本纪,又听说沛公已经攻破咸阳，项羽大怒，派当阳君等扣关。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,46,7.17.4,项羽本纪,项羽便进入了函谷关，到达戏水西岸。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,47,7.17.5,项羽本纪,沛公驻军霸上，没有能够和项羽相见。,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,48,7.17.6,项羽本纪,沛公左司马曹无伤派人对项羽说：“沛公想称王关中，使子婴为相，占有了全部珍宝。”,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
human,P5,stage2,Human-only,H-C5,H-C5b,49,7.17.7,项羽本纪,项羽怒气冲天他说：“明天早晨饱餐士卒，将击溃沛公的军队！”,time_range,秦二世三年,+infinity,-0207-10,+infinity,-0207-10to+infinity,false,false,false,,,
